energy,second_eigen,unique_eigen,spectral_rad,link_impurity,neighborhood_impurity,avg_closeness,avg_clustering,small_worldness,near_native
4225.0000000000018,1.9369036288460872,66,1.9999999999999918,0.9361702127659575,2,0.16310466350031946,0.10149659863945579,0,0
4761.0000000000018,1.9999999999999993,70,1.9999999999999998,0.9454545454545454,2,0.21115457809389657,0.14910430839002273,0,0
4355.9999999999964,1.9999999999999998,66,2.0000000000000009,0.946236559139785,2,0.13513638430821495,0.07551020408163266,0,0
4899.9999999999982,1.9400643068812764,70,1.9412980312651236,0.9401709401709402,3,0.22864332996892991,0.13827664399092976,0,0
(4624+0j),(1.97569120706+0j),69,(2+0j),0.9230769230769231,2,0.17739201772034296,0.08632653061224489,0,0
(4761+0j),(2+0j),70,(2+0j),0.92,2,0.179229839834966,0.13360544217687076,0,0
4624.0000000000036,1.9999999999999993,69,2.0000000000000027,0.94,2,0.1810960054322666,0.0949659863945578,0,0
(4096+0j),(2-9.48171714654e-17j),65,(2+9.48171714654e-17j),0.9313725490196079,2,0.1844455292966515,0.14311791383219954,0,0
4356.0,1.9486741590363275,67,1.9999999999999962,0.900990099009901,2,0.1768690068868791,0.10448979591836735,0,0
4356.0000000000018,1.8959671696045797,66,2.0000000000000013,0.9217391304347826,3,0.20337412072580532,0.13519274376417234,0,0
4761.0000000000055,1.8942079231574513,70,2.0000000000000013,0.9354838709677419,2,0.17480358395902104,0.07496598639455783,0,0
4761.0000000000055,1.9142466071215061,70,1.9568628173942564,0.9122807017543859,2,0.21524332018306508,0.17244897959183678,0,0
4900.0000000000036,1.8792163390234331,70,1.8967838984350103,0.9253731343283582,3,0.26592204004559833,0.1620068027210885,0,0
4096.0000000000018,1.9525223931751889,65,1.9999999999999969,0.9574468085106383,2,0.16389846489301854,0.10170068027210886,0,0
4224.9999999999964,1.8848815882550325,66,1.900003649253001,0.9345794392523364,2,0.2017228179020544,0.18153061224489794,0,0
4488.9999999999964,1.8788397872518889,67,2.0000000000000009,0.9158878504672897,2,0.196560862688905,0.09789115646258506,0,0
4488.9999999999945,1.9999999999999984,67,2.0,0.9357798165137615,2,0.19400263919928962,0.15643990929705215,0,0
3969.0000000000018,1.935465778644113,62,2.0000000000000004,0.8765432098765432,2,0.13207227304769995,0.0717687074829932,0,0
(4096+0j),(2+0j),62,(2+0j),0.9518072289156626,2,0.10047324837506756,0.07190476190476189,0,0
(4225+0j),(2+0j),64,(2+0j),0.8272727272727273,2,0.17966044044409868,0.07673469387755101,0,0
4624.0,2.0,68,2.0,0.9351851851851852,2,0.1807626485350298,0.0865986394557823,0,0
4761.0,1.9999999999999989,70,2.0000000000000036,0.9411764705882353,2,0.17950651985784952,0.0981972789115646,0,0
4900.0000000000036,1.945735903230807,70,1.9626846512102094,0.9326923076923077,2,0.19489738753590793,0.13666666666666663,0,0
4488.9999999999982,1.898709774979596,68,2.0000000000000062,0.9217391304347826,3,0.2123176373375797,0.14489795918367346,0,0
4624.0,1.9357077904967237,68,1.9686887237509976,0.897196261682243,2,0.20669769857867376,0.08685941043083902,0,0
4761.0000000000036,1.9277543873285161,70,2.0000000000000044,0.865979381443299,2,0.19815456824179398,0.05095238095238096,0,0
4095.9999999999945,1.8650527741705807,65,2.000000000000004,0.9428571428571428,2,0.17693725552295553,0.07493197278911565,0,0
4225.0,1.8988119589886239,66,1.9999999999999993,0.9215686274509803,2,0.16275562398699545,0.13683673469387758,0,0
4624.0000000000018,2.0,67,2.0,0.9191919191919192,2,0.1631016869489943,0.09986394557823126,0,0
4356.0000000000036,1.9071871606893571,67,1.9489506079932599,0.9285714285714286,2,0.2018368250408023,0.08435374149659863,0,0
4096.0000000000055,2.0000000000000004,65,2.0000000000000018,0.9555555555555556,2,0.17159901094603064,0.13013605442176873,0,0
3844.0000000000009,2.0000000000000004,62,2.0000000000000027,0.9014084507042254,1,0.10971890938024856,0.051904761904761905,0,0
4624.0,2.0000000000000009,69,2.0000000000000013,0.9369369369369369,2,0.18441145932046527,0.2001020408163266,0,0
4760.9999999999982,1.9999999999999984,70,2.0,0.9464285714285714,3,0.19111829684063408,0.14165532879818596,0,0
4624.0000000000018,1.817827019192793,69,2.0,0.9099099099099099,2,0.18598337911915377,0.14646258503401363,0,0
4761.0000000000082,1.8395500729616441,70,2.0,0.9203539823008849,2,0.20801633782756007,0.1429705215419501,0,0
4225.0000000000018,1.9292869768539724,66,1.9999999999999976,0.9326923076923077,2,0.18133432399532104,0.12665532879818595,0,0
4900.0000000000018,1.9157544633050727,70,2.0000000000000018,0.9391304347826087,3,0.21819746848841326,0.14733560090702952,0,0
4761.0,1.926654490510491,70,1.9999999999999971,0.9174311926605505,2,0.20842895766961364,0.13884353741496602,0,0
4356.0,1.956000203536993,67,1.9999999999999993,0.9166666666666666,2,0.17058353349169333,0.1619727891156463,0,0
4761.0000000000018,1.9602348826551845,70,1.9999999999999996,0.9047619047619048,2,0.13172524698291246,0.07857142857142857,0,0
(4624+0j),(1.93684358983+0j),69,(1.94013787827+0j),0.9532710280373832,2,0.21290871307011314,0.08904761904761904,0,0
4489.0000000000073,2.0,68,2.0000000000000004,0.9310344827586207,3,0.21543750594124808,0.08285714285714284,0,0
4761.0000000000036,1.9034352272923583,70,2.0000000000000009,0.9537037037037037,2,0.1986008974844653,0.1701360544217687,0,0
4761.0,1.9398343193993519,70,1.9615249908359791,0.9357798165137615,2,0.21339182712910296,0.16690476190476192,0,0
4623.9999999999964,1.8939323274864608,69,2.0000000000000004,0.9478260869565217,3,0.20351571777577382,0.184421768707483,0,0
4355.9999999999982,1.9579474224673039,67,2.0000000000000004,0.912621359223301,2,0.17930312354436018,0.06914965986394558,0,0
4624.0,1.9440543424898369,69,2.0000000000000018,0.9158878504672897,2,0.17150715496667232,0.07502267573696145,0,0
3600.0,2.0000000000000013,61,2.0000000000000036,0.9081632653061225,2,0.17173829022268539,0.13632653061224487,0,0
4489.0,1.937327401390059,67,1.9999999999999996,0.9024390243902439,2,0.1520706761660664,0.06809523809523808,0,0
3844.0000000000036,1.9999999999999998,62,2.0,0.9230769230769231,2,0.18596119930903487,0.11370748299319729,0,0
4624.0000000000055,1.9005737303250108,68,2.0000000000000009,0.9090909090909091,2,0.15340235394674065,0.152847866419295,0,0
4489.0000000000018,1.9999999999999998,68,2.0000000000000009,0.9074074074074074,2,0.19964154283294952,0.12387755102040815,0,0
4224.9999999999982,1.9156536425781741,66,1.9415237792492892,0.9272727272727272,2,0.1959174246064336,0.11585034013605441,0,0
4356.0000000000055,1.9600315306134695,67,1.9999999999999996,0.9021739130434783,2,0.16143704741017398,0.05523809523809523,0,0
4356.0000000000055,1.9086922555271433,66,2.0000000000000018,0.9428571428571428,2,0.17853210253044274,0.13306122448979593,0,0
4356.0,1.999999999999998,67,1.9999999999999998,0.8981481481481481,2,0.20942780721386373,0.10738095238095238,0,0
4624.0000000000036,1.9259721470377438,69,1.940469598133487,0.9433962264150944,2,0.20979144693272997,0.14659863945578233,0,0
4225.0000000000036,1.8878053266536876,65,1.9999999999999998,0.8804347826086957,2,0.15205469097454388,0.17329931972789114,0,0
4624.0000000000036,2.0,69,2.0000000000000018,0.9306930693069307,2,0.18132949958056716,0.12081632653061225,0,0
4760.9999999999945,1.9363399338976224,70,2.0,0.9351851851851852,2,0.1833438972837005,0.13183673469387758,0,0
4624.0000000000055,1.9999999999999996,69,2.0000000000000018,0.9583333333333334,2,0.17659235438221849,0.10387755102040815,0,0
(4489+0j),(1.96280437785+0j),68,(2+0j),0.9204545454545454,2,0.15657549323825376,0.0720748299319728,0,0
4224.9999999999982,1.9368184166891165,66,2.0,0.9347826086956522,2,0.1602050646371979,0.09707482993197279,0,0
4899.9999999999964,1.8949540281693482,70,2.0000000000000022,0.9256198347107438,3,0.22381349769511596,0.1635374149659864,0,0
4224.9999999999964,1.8635817469771059,66,2.0000000000000013,0.9183673469387755,2,0.1477253849713407,0.12816326530612246,0,0
4624.0000000000018,1.9354508959911634,69,1.9602898423807358,0.9333333333333333,2,0.20085748164340342,0.12122448979591836,0,0
4624.0000000000082,1.8940170175048863,68,2.0,0.9150943396226415,2,0.16797499281628134,0.09761904761904763,0,0
4355.9999999999964,1.8716166587314071,67,2.0,0.9423076923076923,2,0.20179171290627068,0.1576190476190476,0,0
3968.9999999999991,2.0000000000000004,62,2.0000000000000022,0.8875,2,0.12526637161654885,0.05914965986394558,0,0
4900.0,1.9153735118897388,70,2.0000000000000004,0.9326923076923077,2,0.19187073734530885,0.15465986394557824,0,0
4761.0,1.8879112345309677,70,1.9187898385854982,0.9008264462809917,3,0.23107596206737435,0.1564285714285715,0,0
4225.0,2.0000000000000004,66,2.0000000000000009,0.9038461538461539,2,0.1700771900675208,0.1280839002267574,0,0
4899.9999999999964,1.9056221407744807,70,1.9999999999999998,0.9298245614035088,3,0.21396776330241038,0.15709750566893424,0,0
4900.0000000000018,1.9003855392743489,70,1.9339212921901665,0.9338842975206612,3,0.24971690892450996,0.15574829931972786,0,0
4761.0000000000055,1.9295626756468576,70,2.0000000000000027,0.9333333333333333,2,0.19538841778705088,0.09447845804988664,0,0
4624.0000000000082,1.9506061778072152,69,2.0,0.9270833333333334,2,0.1773550687060067,0.05333333333333334,0,0
4355.9999999999982,1.9354363181313428,66,1.9999999999999982,0.9223300970873787,2,0.1940134858273493,0.1789795918367347,0,0
4760.9999999999964,1.9999999999999996,70,2.0000000000000018,0.9224137931034483,3,0.1858262901447102,0.1123469387755102,0,0
4095.9999999999973,1.9999999999999984,64,2.0000000000000031,0.9047619047619048,2,0.151100933951499,0.046054421768707485,0,0
4356.0000000000127,2.0,65,2.0000000000000013,0.9354838709677419,2,0.17867356618594915,0.07523809523809526,0,0
4900.0000000000018,1.9999999999999989,70,2.0000000000000022,0.9259259259259259,2,0.1700336482718554,0.14190476190476192,0,0
4624.0000000000055,1.9104459779030949,69,1.9999999999999984,0.9423076923076923,2,0.18621007044141458,0.09945578231292518,0,0
4356.0000000000073,1.9063135630285313,67,1.9375578026419109,0.9158878504672897,2,0.20652092161603733,0.11176870748299322,0,0
4624.0,1.8555223686581626,69,2.0,0.9351851851851852,2,0.19016056024714173,0.13122448979591833,0,0
4355.9999999999982,1.8609195717096527,66,1.9999999999999982,0.926605504587156,2,0.21509385662488478,0.13873015873015873,0,0
4623.9999999999964,1.9533271880158682,69,1.9639352471113847,0.9238095238095239,2,0.20774163646084665,0.11482993197278914,0,0
4489.0000000000055,1.9999999999999993,66,1.9999999999999993,0.8909090909090909,2,0.1922025917322389,0.11874149659863946,0,0
4356.0000000000018,1.9599746208296445,67,2.0000000000000013,0.9494949494949495,2,0.17899163905897497,0.1145578231292517,0,0
4623.9999999999982,1.9135198468098986,69,2.0,0.93,2,0.15138607334477,0.08095238095238094,0,0
4096.0000000000018,1.9999999999999996,65,2.0000000000000036,0.9148936170212766,2,0.1697657750193365,0.126734693877551,0,0
4899.9999999999964,1.9380579681777192,68,1.9999999999999989,0.8879310344827587,2,0.220483579182542,0.11060296846011129,0,0
4624.0,1.9999999999999991,69,2.000000000000004,0.9081632653061225,2,0.17692142961057056,0.10714285714285714,0,0
4624.0000000000018,1.8429158922314168,69,1.9097756424461878,0.9230769230769231,3,0.2401360246521922,0.14741496598639459,0,0
(4761+0j),(2+0j),69,(2+0j),0.9306930693069307,2,0.1830376387834461,0.10853741496598639,0,0
4760.9999999999982,1.9355520294774666,70,2.0,0.9339622641509434,2,0.19995854402297344,0.13863945578231293,0,0
4899.9999999999982,1.9396775797086854,70,1.9999999999999993,0.9504950495049505,2,0.1798545367831566,0.115578231292517,0,0
4095.9999999999945,2.0000000000000004,63,2.0000000000000009,0.9125,2,0.1506566229567204,0.0851700680272109,0,0
4225.0000000000018,1.9402751946136914,66,2.0000000000000009,0.9247311827956989,2,0.15748722983234448,0.11326530612244898,0,0
4761.0000000000036,1.8789860811338348,70,1.9999999999999991,0.943089430894309,3,0.2107036042263233,0.15956916099773244,0,0
4761.0000000000018,2.0,70,2.0000000000000009,0.9230769230769231,2,0.16849313614972264,0.06952380952380953,0,0
4355.9999999999982,1.9999999999999989,66,1.9999999999999993,0.918918918918919,2,0.1937998258119283,0.1282312925170068,0,0
4761.0000000000018,1.9062421345029472,70,1.9348661590695735,0.9642857142857143,3,0.22774007569826563,0.11503401360544217,0,0
4900.0000000000036,2.0000000000000009,70,2.0000000000000018,0.9272727272727272,2,0.20089351295651214,0.16761904761904764,0,0
4624.0000000000055,1.9088324313521425,69,2.0000000000000013,0.9056603773584906,2,0.1889916387956355,0.1065986394557823,0,0
4224.9999999999964,1.9256189112263868,66,2.0000000000000062,0.9134615384615384,2,0.17913126929017437,0.1268367346938776,0,0
4900.0000000000036,2.0,70,2.0000000000000009,0.9292929292929293,2,0.17814914511570576,0.10554421768707481,0,0
4355.9999999999982,2.0,64,2.0,0.9565217391304348,3,0.2076577533105206,0.15064625850340138,0,0
4760.9999999999964,1.939331916509401,70,1.9503931764784193,0.9247311827956989,2,0.203150550092719,0.06292517006802721,0,0
4761.0000000000036,1.9397433705244527,70,1.9416048838062094,0.9428571428571428,2,0.2067277560770909,0.13768707482993198,0,0
4899.9999999999982,1.9999999999999987,69,1.9999999999999998,0.9357798165137615,2,0.18835347601608943,0.15197278911564627,0,0
4900.0,1.9999999999999991,68,2.0000000000000009,0.9387755102040817,2,0.17500026332415025,0.07102040816326533,0,0
4900.0000000000036,1.8847310072374219,70,2.0000000000000004,0.9333333333333333,3,0.22747631419139488,0.17427437641723365,0,0
4224.9999999999945,1.8921890159310009,66,1.9999999999999996,0.900990099009901,2,0.17787007325816032,0.11884353741496596,0,0
4623.9999999999982,1.9999999999999991,69,2.0,0.9157894736842105,2,0.17710587026768257,0.05380952380952381,0,0
4488.9999999999964,1.9363944618458355,68,2.0000000000000004,0.941747572815534,2,0.1857852555020536,0.13792517006802724,0,0
4899.9999999999964,1.9063356347768605,70,2.0000000000000009,0.908256880733945,2,0.19449577441682933,0.07636054421768707,0,0
4623.9999999999982,1.9064781126869241,69,1.9148560267433339,0.9473684210526315,3,0.2283105667419481,0.14339002267573692,0,0
4761.0,1.9128489951250589,70,1.9592586662637865,0.9243697478991597,3,0.2269281008042306,0.143514739229025,0,0
4624.0,2.0,69,2.0000000000000018,0.9130434782608695,2,0.14364706312340678,0.13272108843537414,0,0
4761.0000000000018,1.939616800699375,70,2.0000000000000004,0.9444444444444444,2,0.20028558944829292,0.12359410430839003,0,0
4761.0000000000018,1.9066064189562084,70,1.9354168997249197,0.9396551724137931,3,0.2276474582883396,0.14165532879818596,0,0
4760.9999999999964,1.9256202749360452,70,1.999999999999998,0.9272727272727272,2,0.204496992664812,0.1264965986394558,0,0
4489.0000000000036,1.9396881362112137,68,1.9519349166438864,0.9537037037037037,2,0.2096593052219024,0.10894557823129251,0,0
4488.9999999999982,1.9414911243505004,68,2.0000000000000022,0.9263157894736842,2,0.1625457076818292,0.07659863945578232,0,0
4761.0000000000055,1.8520341855515745,70,2.0,0.9504132231404959,3,0.2299293392791497,0.13268707482993203,0,0
(4624+0j),(2+0j),69,(2+0j),0.9320388349514563,2,0.16201492903758186,0.1666666666666666,0,0
4489.0000000000018,2.0000000000000009,67,2.0000000000000009,0.9021739130434783,2,0.163100563579055,0.07258503401360544,0,0
4760.9999999999982,1.936794931754102,70,1.9999999999999982,0.9238095238095239,2,0.1911596655338769,0.1110204081632653,0,0
4761.0000000000018,1.9313766813517368,70,2.0,0.9339622641509434,2,0.16558976334336256,0.12625850340136058,0,0
4761.0,1.9999999999999991,70,1.9999999999999996,0.8983050847457628,3,0.20603715061497568,0.14933621933621935,0,0
4761.0000000000055,1.8805088922488207,70,1.9365502163292714,0.9636363636363636,3,0.22833080874789605,0.11017006802721088,0,0
3969.0000000000027,1.9449588022737492,64,1.9471005036685685,0.9166666666666666,2,0.19167820148867915,0.1027437641723356,0,0
(4624+0j),(2+0j),68,(2+0j),0.9130434782608695,2,0.15202301301830162,0.15323129251700682,0,0
4488.9999999999982,1.9999999999999987,66,1.9999999999999991,0.9,2,0.16741852031985655,0.07231292517006804,0,0
4096.0000000000018,1.9999999999999991,65,2.0000000000000013,0.9210526315789473,3,0.19029593009453685,0.15227891156462586,0,0
4489.0,1.9030596313450441,68,2.0000000000000049,0.8823529411764706,3,0.20580397198061018,0.17493197278911568,0,0
(4900+0j),(1.90289445799+0j),70,(2+0j),0.9130434782608695,3,0.22141653099708752,0.130571016285302,0,0
4224.9999999999982,1.9999999999999998,65,2.0,0.9090909090909091,2,0.19297429993176013,0.05843537414965989,0,0
4900.0,1.8623723969962596,70,2.0000000000000031,0.9304347826086956,3,0.2084543240161799,0.16255102040816324,0,0
4224.9999999999982,2.0,65,2.0,0.9081632653061225,2,0.17118208433295767,0.1557823129251701,0,0
4624.0,1.8891723709091064,69,2.0000000000000013,0.9038461538461539,2,0.18676245663957391,0.14221088435374146,0,0
4489.0000000000018,1.9999999999999996,68,2.0000000000000004,0.9158878504672897,2,0.1814870616932745,0.09732426303854876,0,0
(4761+0j),(2+0j),69,(2+0j),0.925531914893617,2,0.14280392078923854,0.11346938775510203,0,0
4355.9999999999964,1.9027492542542037,67,1.9999999999999984,0.9380530973451328,3,0.2120364945492028,0.16097505668934245,0,0
4489.0000000000036,1.8931226413147153,68,1.9545366433394491,0.9504132231404959,3,0.22539238525312844,0.17699546485260773,0,0
4488.9999999999982,1.8577342668321157,68,2.0000000000000022,0.9238095238095239,2,0.17315718484459286,0.15748299319727893,0,0
4225.0000000000073,1.9519395449268548,64,1.9654766352941875,0.9029126213592233,2,0.19469020224817177,0.09892290249433108,0,0
4355.9999999999964,1.9177053326752436,63,1.9999999999999984,0.9148936170212766,2,0.1787231398672923,0.06476190476190476,0,0
4356.0,1.9999999999999982,67,1.9999999999999991,0.9223300970873787,2,0.16587567430968492,0.1004081632653061,0,0
4624.0,1.9999999999999991,69,2.0000000000000049,0.9320388349514563,2,0.2048888899752566,0.1319727891156463,0,0
4624.0,1.8525867208167426,69,2.0000000000000009,0.9166666666666666,3,0.22672665686795368,0.14292517006802724,0,0
4488.9999999999982,1.9999999999999993,68,2.0,0.9396551724137931,3,0.207394386336807,0.13996598639455785,0,0
4224.9999999999945,2.0,66,2.0000000000000013,0.8850574712643678,2,0.1356541576180802,0.08333333333333336,0,0
4900.0000000000036,1.936702559108801,70,2.0000000000000004,0.9363636363636364,2,0.2107049370265752,0.13883219954648526,0,0
4624.0000000000018,1.9113375465055413,69,2.0000000000000013,0.9166666666666666,2,0.1922657307818079,0.15272108843537416,0,0
4624.0000000000036,1.9999999999999998,69,2.0,0.8833333333333333,3,0.22594816362818443,0.14207482993197282,0,0
4225.0,1.9006906699527504,65,1.999999999999994,0.9074074074074074,2,0.19082717194770818,0.10504535147392292,0,0
4899.9999999999936,1.9999999999999996,69,1.9999999999999996,0.9320388349514563,2,0.1923104551748416,0.14258503401360542,0,0
4624.0000000000018,1.9012139144408018,69,1.9136501444432417,0.9256198347107438,3,0.2312506333977569,0.13129251700680275,0,0
4095.9999999999991,1.9094718814586551,65,1.9585976913981378,0.9514563106796117,2,0.20231751531641823,0.11433106575963718,0,0
4900.0000000000064,1.9999999999999996,69,1.9999999999999996,0.9252336448598131,2,0.19876160689102892,0.1451700680272109,0,0
4760.9999999999982,1.939681498314658,70,2.0000000000000004,0.926605504587156,2,0.19343312234679944,0.1074829931972789,0,0
4900.0000000000018,1.9137914950943216,70,1.9999999999999973,0.9224137931034483,3,0.20888732915531644,0.17221088435374152,0,0
(4900+0j),(2+0j),70,(2+0j),0.91,2,0.1670065232197706,0.09170068027210883,0,0
4356.0000000000036,2.0000000000000013,66,2.0000000000000027,0.9166666666666666,2,0.14421378095452272,0.09666666666666665,0,0
4900.0000000000064,2.0,70,2.0000000000000009,0.9252336448598131,2,0.20335123628017573,0.14122448979591834,0,0
4900.0000000000064,1.9999999999999998,70,2.0000000000000004,0.9196428571428571,2,0.1869324014298411,0.1529931972789116,0,0
3843.9999999999991,1.9999999999999976,63,2.0000000000000004,0.918918918918919,2,0.18408064633075769,0.1141496598639456,0,0
4225.0000000000055,1.9999999999999987,66,1.9999999999999996,0.9347826086956522,2,0.15867179564565706,0.08761904761904762,0,0
