num_edges,density,avg_degree,percent_endpoints,energy,second_eigen,unique_eigen,spectral_rad,link_impurity,neighborhood_impurity,avg_closeness,avg_clustering,small_worldness,near_native
105,0.043478260869565216,3.0,0.21428571428571427,4899.9999999999982,1.940070596395749,70,1.9463014524794588,0.9523809523809523,2,0.22092068341210694,0.09404761904761905,4.515018773466834,1
116,0.04803312629399586,3.3142857142857145,0.22857142857142856,4761.0,1.913113917807036,70,1.9999999999999976,0.9396551724137931,3,0.21544961337620874,0.13825396825396827,3.2105607476635516,1
108,0.04472049689440994,3.085714285714286,0.21428571428571427,4761.0000000000055,1.9396311681833522,70,1.9579501446826104,0.9444444444444444,2,0.21200110284363946,0.11816326530612241,5.328716566452416,1
110,0.045548654244306416,3.142857142857143,0.15714285714285714,4760.9999999999882,1.9063042162617656,70,1.9360381677441048,0.9636363636363636,3,0.22738178476907797,0.10591836734693878,2.4099313091444543,1
115,0.047619047619047616,3.2857142857142856,0.18571428571428572,4899.9999999999982,1.8818779756246935,70,1.9999999999999976,0.9391304347826087,3,0.20516302281813698,0.13401360544217691,4.8581830496994325,1
106,0.04389233954451346,3.0285714285714285,0.21428571428571427,4899.9999999999918,1.9400696626081029,70,1.9473175688020552,0.9528301886792453,2,0.2218056253349041,0.10670068027210886,2.130157812185099,1
110,0.045548654244306416,3.142857142857143,0.17142857142857143,4900.0000000000064,1.9396911880885381,70,1.9537558074765311,0.9454545454545454,2,0.22422430742207522,0.09717687074829932,1.8242798353909464,1
102,0.0422360248447205,2.914285714285714,0.21428571428571427,4900.0,1.9462733499957672,70,1.9463223018811915,0.9509803921568627,2,0.2184183827014794,0.07214285714285713,3.0361486486486484,1
121,0.05010351966873706,3.4571428571428573,0.21428571428571427,4899.9999999999964,1.8949540281693482,70,2.0000000000000022,0.9256198347107438,3,0.22381349769511596,0.1635374149659864,2.9909427462781117,1
104,0.043064182194616975,2.9714285714285715,0.24285714285714285,4900.0,1.9153735118897388,70,2.0000000000000004,0.9326923076923077,2,0.19187073734530885,0.15465986394557824,3.1280261723009812,1
114,0.04720496894409938,3.257142857142857,0.2571428571428571,4899.9999999999964,1.9056221407744807,70,1.9999999999999998,0.9298245614035088,3,0.21396776330241038,0.15709750566893424,4.500880453922911,1
121,0.05010351966873706,3.4571428571428573,0.24285714285714285,4900.0000000000018,1.9003855392743489,70,1.9339212921901665,0.9338842975206612,3,0.24971690892450996,0.15574829931972786,5.16573741594307,1
102,0.0422360248447205,2.914285714285714,0.18571428571428572,4489.0000000000055,1.939697760764874,68,1.94891826989312,0.9607843137254902,2,0.19957617188595858,0.10748299319727891,3.8656626506024097,1
101,0.04182194616977226,2.8857142857142857,0.17142857142857143,4899.9999999999982,1.9396775797086854,70,1.9999999999999993,0.9504950495049505,2,0.1798545367831566,0.115578231292517,1.548274203446617,1
123,0.05093167701863354,3.5142857142857142,0.17142857142857143,4761.0000000000036,1.8789860811338348,70,1.9999999999999991,0.943089430894309,3,0.2107036042263233,0.15956916099773244,6.606886218149868,1
112,0.0463768115942029,3.2,0.14285714285714285,4761.0000000000018,1.9062421345029472,70,1.9348661590695735,0.9642857142857143,3,0.22774007569826563,0.11503401360544217,4.654209610952614,1
111,0.04596273291925466,3.1714285714285713,0.14285714285714285,4900.0,1.9396966606783572,70,1.9428981354551136,0.954954954954955,3,0.22549323009773378,0.08738095238095238,2.435217813186252,1
99,0.040993788819875775,2.8285714285714287,0.2714285714285714,4900.0000000000036,2.0,70,2.0000000000000009,0.9292929292929293,2,0.17814914511570576,0.10554421768707481,1.7575810736303945,1
109,0.045134575569358175,3.1142857142857143,0.2,4899.9999999999982,1.9999999999999987,69,1.9999999999999998,0.9357798165137615,2,0.18835347601608943,0.15197278911564627,11.360345000501455,1
120,0.049689440993788817,3.4285714285714284,0.2,4900.0000000000036,1.8847310072374219,70,2.0000000000000004,0.9333333333333333,3,0.22747631419139488,0.17427437641723365,5.814900000000001,1
114,0.04720496894409938,3.257142857142857,0.15714285714285714,4623.9999999999982,1.9064781126869241,69,1.9148560267433339,0.9473684210526315,3,0.2283105667419481,0.14339002267573692,5.943702804746494,1
110,0.045548654244306416,3.142857142857143,0.21428571428571427,4760.9999999999964,1.9256202749360452,70,1.999999999999998,0.9272727272727272,2,0.204496992664812,0.1264965986394558,5.800823252688171,1
108,0.04472049689440994,3.085714285714286,0.17142857142857143,4489.0000000000036,1.9396881362112137,68,1.9519349166438864,0.9537037037037037,2,0.2096593052219024,0.10894557823129251,5.640800234422867,1
121,0.05010351966873706,3.4571428571428573,0.15714285714285714,4761.0000000000055,1.8520341855515745,70,2.0,0.9504132231404959,3,0.2299293392791497,0.13268707482993203,2.4982470001481407,1
105,0.043478260869565216,3.0,0.21428571428571427,4760.9999999999982,1.936794931754102,70,1.9999999999999982,0.9238095238095239,2,0.1911596655338769,0.1110204081632653,2.5262341454512276,1
110,0.045548654244306416,3.142857142857143,0.15714285714285714,4761.0000000000055,1.8805088922488207,70,1.9365502163292714,0.9636363636363636,3,0.22833080874789605,0.11017006802721088,3.9482591876208897,1
115,0.047619047619047616,3.2857142857142856,0.17142857142857143,4900.0,1.8623723969962596,70,2.0000000000000031,0.9304347826086956,3,0.2084543240161799,0.16255102040816324,3.1095115681233936,1
105,0.043478260869565216,3.0,0.2,4488.9999999999982,1.8577342668321157,68,2.0000000000000022,0.9238095238095239,2,0.17315718484459286,0.15748299319727893,7.650909761494961,1
110,0.045548654244306416,3.142857142857143,0.21428571428571427,4900.0000000000036,1.936702559108801,70,2.0000000000000004,0.9363636363636364,2,0.2107049370265752,0.13883219954648526,3.9293859779034985,1
108,0.04472049689440994,3.085714285714286,0.21428571428571427,4624.0000000000018,1.9113375465055413,69,2.0000000000000013,0.9166666666666666,2,0.1922657307818079,0.15272108843537416,3.938493778085032,1
103,0.04265010351966874,2.942857142857143,0.24285714285714285,4899.9999999999936,1.9999999999999996,69,1.9999999999999996,0.9320388349514563,2,0.1923104551748416,0.14258503401360542,2.233088313625226,1
116,0.04803312629399586,3.3142857142857145,0.2,4900.0000000000018,1.9137914950943216,70,1.9999999999999973,0.9224137931034483,3,0.20888732915531644,0.17221088435374152,1.7173393047992265,1
103,0.04265010351966874,2.942857142857143,0.21428571428571427,4899.9999999999982,1.93971203400972,70,1.9463326647713395,0.9514563106796117,2,0.21464621167965972,0.09377551020408163,2.8502141005897155,1
112,0.0463768115942029,3.2,0.22857142857142856,4900.0000000000064,1.9999999999999998,70,2.0000000000000004,0.9196428571428571,2,0.1869324014298411,0.1529931972789116,2.9968417553191484,1
100,0.041407867494824016,2.857142857142857,0.14285714285714285,3721.0000000000045,1.9057297527757466,60,2.0000000000000009,0.93,2,0.17435947358569628,0.0965079365079365,1.482507037398748,0
110,0.045548654244306416,3.142857142857143,0.18571428571428572,4900.0,1.948529492678815,70,1.9513331154336202,0.9090909090909091,2,0.21205620785730367,0.08761904761904762,1.7269335497722156,0
89,0.036853002070393374,2.5428571428571427,0.2571428571428571,4356.0000000000036,1.9541685708678318,67,2.0000000000000084,0.9101123595505618,2,0.17267739602892082,0.09683673469387755,3.5043494514658735,0
105,0.043478260869565216,3.0,0.24285714285714285,4488.9999999999982,1.9362398163148571,68,1.9999999999999969,0.9047619047619048,2,0.18827217667346804,0.07214285714285715,3.1069207120897975,0
112,0.0463768115942029,3.2,0.21428571428571427,4623.9999999999982,1.9343279589857372,67,1.9375538209163277,0.9464285714285714,3,0.2342569498981656,0.1106575963718821,1.537221349164775,0
83,0.03436853002070393,2.3714285714285714,0.2,(4096+0j),(2+0j),65,(2+0j),0.9036144578313253,2,0.1349947671455661,0.08687074829931972,4.527638190954774,0
129,0.05341614906832298,3.6857142857142855,0.17142857142857143,4489.0,1.8598308970676758,68,2.0000000000000102,0.9069767441860465,3,0.2257718421177981,0.12744897959183674,3.662931354359926,0
119,0.04927536231884058,3.4,0.17142857142857143,4488.9999999999982,1.9136583771831275,68,1.9616043373414149,0.8907563025210085,3,0.22316790739331122,0.18493815708101424,9.676909569798067,0
